"RecordCategory","RecordSubCategory","StartDate","FinishDate","Details"
"Sleep","","16-Oct.-2018 4:45 pm","16-Oct.-2018 5:14 pm",""
"Diapering","Pee","16-Oct.-2018 3:10 pm","16-Oct.-2018 3:10 pm",""
"Feeding","Meal","16-Oct.-2018 2:55 pm","16-Oct.-2018 2:55 pm","avo toast "
"Feeding","Left Breast","16-Oct.-2018 2:01 pm","16-Oct.-2018 2:08 pm",""
"Sleep","","16-Oct.-2018 1:12 pm","16-Oct.-2018 1:47 pm",""
"Feeding","Meal","16-Oct.-2018 10:55 am","16-Oct.-2018 10:55 am","banana apricot porridge & yogurt "
"Diapering","Pee","16-Oct.-2018 10:45 am","16-Oct.-2018 10:45 am",""
"Sleep","","16-Oct.-2018 9:40 am","16-Oct.-2018 10:45 am",""
"Feeding","Right Breast","16-Oct.-2018 9:32 am","16-Oct.-2018 9:41 am",""
"Diapering","Pee","16-Oct.-2018 8:39 am","16-Oct.-2018 8:39 am",""
"Sleep","","16-Oct.-2018 7:45 am","16-Oct.-2018 9:24 am",""
"Feeding","Left Breast","16-Oct.-2018 7:30 am","16-Oct.-2018 7:44 am",""
"Sleep","","16-Oct.-2018 5:55 am","16-Oct.-2018 7:30 am",""
"Feeding","Right Breast","16-Oct.-2018 5:27 am","16-Oct.-2018 5:53 am",""
"Sleep","","16-Oct.-2018 2:02 am","16-Oct.-2018 5:26 am",""
"Feeding","Left Breast","16-Oct.-2018 1:53 am","16-Oct.-2018 2:00 am",""
"Sleep","","15-Oct.-2018 10:54 pm","16-Oct.-2018 1:51 am",""
"Feeding","Right Breast","15-Oct.-2018 10:09 pm","15-Oct.-2018 10:16 pm",""
"Diapering","Pee","15-Oct.-2018 9:10 pm","15-Oct.-2018 9:10 pm",""
"Feeding","Left Breast","15-Oct.-2018 8:53 pm","15-Oct.-2018 9:01 pm",""
"Sleep","","15-Oct.-2018 7:50 pm","15-Oct.-2018 8:31 pm",""
"Feeding","Meal","15-Oct.-2018 7:00 pm","15-Oct.-2018 7:00 pm","advocado "
"Feeding","Right Breast","15-Oct.-2018 6:07 pm","15-Oct.-2018 6:14 pm",""
"Diapering","Pee & Poo","15-Oct.-2018 5:30 pm","15-Oct.-2018 5:30 pm",""
"Sleep","","15-Oct.-2018 4:40 pm","15-Oct.-2018 5:15 pm",""
"Feeding","Meal","15-Oct.-2018 3:00 pm","15-Oct.-2018 3:00 pm",""
"Feeding","Left Breast","15-Oct.-2018 2:29 pm","15-Oct.-2018 2:34 pm",""
"Diapering","Pee","15-Oct.-2018 2:10 pm","15-Oct.-2018 2:10 pm",""
"Sleep","","15-Oct.-2018 12:20 pm","15-Oct.-2018 1:02 pm",""
"Feeding","Left Breast","15-Oct.-2018 11:54 am","15-Oct.-2018 11:59 am",""
"Feeding","Left Breast","15-Oct.-2018 11:48 am","15-Oct.-2018 11:53 am",""
"Feeding","Right Breast","15-Oct.-2018 11:38 am","15-Oct.-2018 11:46 am",""
"Sleep","","15-Oct.-2018 10:55 am","15-Oct.-2018 11:15 am",""
"Diapering","Pee & Poo","15-Oct.-2018 9:44 am","15-Oct.-2018 9:44 am",""
"Diapering","Pee","15-Oct.-2018 8:53 am","15-Oct.-2018 8:53 am",""
"Feeding","Left Breast","15-Oct.-2018 8:37 am","15-Oct.-2018 8:43 am",""
"Sleep","","15-Oct.-2018 7:00 am","15-Oct.-2018 8:35 am",""
"Feeding","Right Breast","15-Oct.-2018 6:44 am","15-Oct.-2018 6:58 am",""
"Sleep","","15-Oct.-2018 3:21 am","15-Oct.-2018 6:43 am",""
"Feeding","Left Breast","15-Oct.-2018 3:12 am","15-Oct.-2018 3:21 am",""
"Sleep","","14-Oct.-2018 11:30 pm","15-Oct.-2018 3:08 am",""
"Feeding","Right Breast","14-Oct.-2018 10:57 pm","14-Oct.-2018 11:07 pm",""
"Diapering","Pee","14-Oct.-2018 10:52 pm","14-Oct.-2018 10:52 pm",""
"Feeding","Meal","14-Oct.-2018 8:46 pm","14-Oct.-2018 8:46 pm",""
"Feeding","Left Breast","14-Oct.-2018 8:18 pm","14-Oct.-2018 8:22 pm",""
"Diapering","Pee","14-Oct.-2018 8:05 pm","14-Oct.-2018 8:05 pm",""
"Sleep","","14-Oct.-2018 6:55 pm","14-Oct.-2018 8:09 pm",""
"Feeding","Right Breast","14-Oct.-2018 6:36 pm","14-Oct.-2018 6:55 pm",""
"Diapering","Pee","14-Oct.-2018 6:07 pm","14-Oct.-2018 6:07 pm",""
"Feeding","Left Breast","14-Oct.-2018 4:53 pm","14-Oct.-2018 5:00 pm",""
"Sleep","","14-Oct.-2018 3:26 pm","14-Oct.-2018 3:58 pm",""
"Diapering","Pee","14-Oct.-2018 3:00 pm","14-Oct.-2018 3:00 pm",""
"Feeding","Meal","14-Oct.-2018 2:10 pm","14-Oct.-2018 2:10 pm",""
"Feeding","Right Breast","14-Oct.-2018 1:30 pm","14-Oct.-2018 1:36 pm",""
"Sleep","","14-Oct.-2018 10:37 am","14-Oct.-2018 12:55 pm",""
"Feeding","Left Breast","14-Oct.-2018 10:33 am","14-Oct.-2018 10:36 am",""
"Feeding","Left Breast","14-Oct.-2018 10:25 am","14-Oct.-2018 10:32 am",""
"Diapering","Pee","14-Oct.-2018 10:24 am","14-Oct.-2018 10:24 am",""
"Feeding","Meal","14-Oct.-2018 9:20 am","14-Oct.-2018 9:20 am",""
"Feeding","Right Breast","14-Oct.-2018 8:44 am","14-Oct.-2018 8:52 am",""
"Sleep","","14-Oct.-2018 4:53 am","14-Oct.-2018 8:41 am",""
"Feeding","Left Breast","14-Oct.-2018 4:31 am","14-Oct.-2018 4:36 am",""
"Feeding","Left Breast","14-Oct.-2018 3:53 am","14-Oct.-2018 3:59 am",""
"Sleep","","13-Oct.-2018 10:27 pm","14-Oct.-2018 3:50 am",""
"Feeding","Right Breast","13-Oct.-2018 10:17 pm","13-Oct.-2018 10:26 pm",""
"Feeding","Left Breast","13-Oct.-2018 10:02 pm","13-Oct.-2018 10:15 pm",""
"Diapering","Pee & Poo","13-Oct.-2018 9:59 pm","13-Oct.-2018 9:59 pm",""
"Feeding","Meal","13-Oct.-2018 8:51 pm","13-Oct.-2018 8:51 pm",""
"Feeding","Right Breast","13-Oct.-2018 8:15 pm","13-Oct.-2018 8:22 pm",""
"Feeding","Left Breast","13-Oct.-2018 8:03 pm","13-Oct.-2018 8:14 pm",""
"Sleep","","13-Oct.-2018 5:00 pm","13-Oct.-2018 5:52 pm",""
"Feeding","Right Breast","13-Oct.-2018 4:50 pm","13-Oct.-2018 4:59 pm",""
"Feeding","Left Breast","13-Oct.-2018 4:19 pm","13-Oct.-2018 4:27 pm",""
"Diapering","Pee & Poo","13-Oct.-2018 4:17 pm","13-Oct.-2018 4:17 pm",""
"Feeding","Right Breast","13-Oct.-2018 3:13 pm","13-Oct.-2018 3:25 pm",""
"Feeding","Meal","13-Oct.-2018 1:48 pm","13-Oct.-2018 1:48 pm","carrot red lentil and cheese"
"Feeding","Left Breast","13-Oct.-2018 1:11 pm","13-Oct.-2018 1:20 pm",""
"Diapering","Pee","13-Oct.-2018 12:58 pm","13-Oct.-2018 12:58 pm",""
"Sleep","","13-Oct.-2018 11:01 am","13-Oct.-2018 12:47 pm",""
"Feeding","Right Breast","13-Oct.-2018 10:33 am","13-Oct.-2018 11:01 am",""
"Diapering","Pee","13-Oct.-2018 10:30 am","13-Oct.-2018 10:30 am",""
"Diapering","Pee","13-Oct.-2018 9:30 am","13-Oct.-2018 9:30 am",""
"Feeding","Left Breast","13-Oct.-2018 9:12 am","13-Oct.-2018 9:22 am",""
"Feeding","Right Breast","13-Oct.-2018 8:52 am","13-Oct.-2018 8:56 am",""
"Sleep","","13-Oct.-2018 7:16 am","13-Oct.-2018 9:01 am",""
"Feeding","Right Breast","13-Oct.-2018 7:06 am","13-Oct.-2018 7:16 am",""
"Sleep","","12-Oct.-2018 11:48 pm","13-Oct.-2018 7:02 am",""
"Feeding","Left Breast","12-Oct.-2018 11:33 pm","12-Oct.-2018 11:40 pm",""
"Diapering","Pee","12-Oct.-2018 10:30 pm","12-Oct.-2018 10:30 pm",""
"Feeding","Right Breast","12-Oct.-2018 9:30 pm","12-Oct.-2018 9:47 pm",""
"Diapering","Pee","12-Oct.-2018 9:07 pm","12-Oct.-2018 9:07 pm",""
"Feeding","Left Breast","12-Oct.-2018 7:21 pm","12-Oct.-2018 7:28 pm",""
"Sleep","","12-Oct.-2018 6:35 pm","12-Oct.-2018 7:09 pm",""
"Feeding","Right Breast","12-Oct.-2018 4:08 pm","12-Oct.-2018 4:14 pm",""
"Diapering","Pee","12-Oct.-2018 4:03 pm","12-Oct.-2018 4:03 pm",""
"Sleep","","12-Oct.-2018 2:20 pm","12-Oct.-2018 3:56 pm",""
"Diapering","Pee","12-Oct.-2018 12:00 pm","12-Oct.-2018 12:00 pm",""
"Feeding","Left Breast","12-Oct.-2018 11:51 am","12-Oct.-2018 12:01 pm",""
"Sleep","","12-Oct.-2018 11:20 am","12-Oct.-2018 11:48 am",""
"Feeding","Meal","12-Oct.-2018 10:58 am","12-Oct.-2018 10:58 am",""
"Diapering","Pee","12-Oct.-2018 9:50 am","12-Oct.-2018 9:50 am",""
"Feeding","Left Breast","12-Oct.-2018 9:34 am","12-Oct.-2018 9:41 am",""
"Sleep","","12-Oct.-2018 8:28 am","12-Oct.-2018 9:26 am",""
"Feeding","Right Breast","12-Oct.-2018 8:13 am","12-Oct.-2018 8:27 am",""
"Sleep","","12-Oct.-2018 1:56 am","12-Oct.-2018 8:09 am",""
"Feeding","Right Breast","12-Oct.-2018 1:41 am","12-Oct.-2018 1:55 am",""
"Diapering","Pee","12-Oct.-2018 1:00 am","12-Oct.-2018 1:00 am",""
"Sleep","","11-Oct.-2018 10:40 pm","12-Oct.-2018 12:10 am",""
"Sleep","","11-Oct.-2018 9:47 pm","11-Oct.-2018 10:31 pm",""
"Feeding","Left Breast","11-Oct.-2018 9:39 pm","11-Oct.-2018 9:46 pm",""
"Diapering","Pee & Poo","11-Oct.-2018 8:50 pm","11-Oct.-2018 8:50 pm",""
"Feeding","Meal","11-Oct.-2018 8:27 pm","11-Oct.-2018 8:27 pm","bangers and mash puree "
"Feeding","Right Breast","11-Oct.-2018 7:49 pm","11-Oct.-2018 7:59 pm",""
"Sleep","","11-Oct.-2018 5:56 pm","11-Oct.-2018 6:16 pm",""
"Feeding","Left Breast","11-Oct.-2018 5:46 pm","11-Oct.-2018 5:56 pm",""
"Diapering","Pee","11-Oct.-2018 5:28 pm","11-Oct.-2018 5:28 pm",""
"Feeding","Right Breast","11-Oct.-2018 3:55 pm","11-Oct.-2018 3:57 pm",""
"Feeding","Right Breast","11-Oct.-2018 3:48 pm","11-Oct.-2018 3:54 pm",""
"Diapering","Pee","11-Oct.-2018 2:27 pm","11-Oct.-2018 2:27 pm",""
"Sleep","","11-Oct.-2018 1:55 pm","11-Oct.-2018 3:25 pm",""
"Feeding","Left Breast","11-Oct.-2018 1:42 pm","11-Oct.-2018 1:53 pm",""
"Diapering","Pee","11-Oct.-2018 1:40 pm","11-Oct.-2018 1:40 pm",""
"Feeding","Right Breast","11-Oct.-2018 12:19 pm","11-Oct.-2018 12:33 pm",""
"Diapering","Pee & Poo","11-Oct.-2018 10:45 am","11-Oct.-2018 10:45 am",""
"Feeding","Meal","11-Oct.-2018 10:06 am","11-Oct.-2018 10:06 am","Apple Peach and mang60gr porridge1tbs"
"Diapering","Pee","11-Oct.-2018 9:35 am","11-Oct.-2018 9:35 am",""
"Feeding","Left Breast","11-Oct.-2018 9:24 am","11-Oct.-2018 9:33 am",""
"Sleep","","11-Oct.-2018 6:40 am","11-Oct.-2018 9:21 am",""
"Feeding","Right Breast","11-Oct.-2018 6:21 am","11-Oct.-2018 6:31 am",""
"Sleep","","11-Oct.-2018 4:48 am","11-Oct.-2018 6:05 am",""
"Diapering","Pee","11-Oct.-2018 4:15 am","11-Oct.-2018 4:15 am",""
"Feeding","Left Breast","11-Oct.-2018 3:49 am","11-Oct.-2018 3:58 am",""
"Sleep","","10-Oct.-2018 10:58 pm","11-Oct.-2018 3:42 am",""
"Feeding","Right Breast","10-Oct.-2018 10:44 pm","10-Oct.-2018 10:57 pm",""
"Feeding","Left Breast","10-Oct.-2018 10:22 pm","10-Oct.-2018 10:26 pm",""
"Feeding","Left Breast","10-Oct.-2018 10:14 pm","10-Oct.-2018 10:21 pm",""
"Diapering","Pee","10-Oct.-2018 9:10 pm","10-Oct.-2018 9:10 pm",""
"Feeding","Right Breast","10-Oct.-2018 8:26 pm","10-Oct.-2018 8:33 pm",""
"Sleep","","10-Oct.-2018 7:12 pm","10-Oct.-2018 8:12 pm",""
"Feeding","Left Breast","10-Oct.-2018 7:02 pm","10-Oct.-2018 7:12 pm",""
"Health","Medication","10-Oct.-2018 6:27 pm","10-Oct.-2018 6:27 pm","Panadol "
"Diapering","Pee","10-Oct.-2018 6:09 pm","10-Oct.-2018 6:09 pm",""
"Feeding","Right Breast","10-Oct.-2018 5:45 pm","10-Oct.-2018 6:00 pm",""
"Feeding","Right Breast","10-Oct.-2018 4:22 pm","10-Oct.-2018 4:25 pm",""
"Diapering","Pee","10-Oct.-2018 4:20 pm","10-Oct.-2018 4:20 pm",""
"Sleep","","10-Oct.-2018 2:01 pm","10-Oct.-2018 3:49 pm",""
"Diapering","Pee & Poo","10-Oct.-2018 1:30 pm","10-Oct.-2018 1:30 pm",""
"Feeding","Meal","10-Oct.-2018 12:40 pm","10-Oct.-2018 12:40 pm","banana pear and blueberry"
"Feeding","Left Breast","10-Oct.-2018 12:02 pm","10-Oct.-2018 12:08 pm",""
"Sleep","","10-Oct.-2018 11:30 am","10-Oct.-2018 11:56 am",""
"Diapering","Pee & Poo","10-Oct.-2018 11:03 am","10-Oct.-2018 11:03 am",""
"Diapering","Poo","10-Oct.-2018 10:20 am","10-Oct.-2018 10:20 am",""
"Feeding","Meal","10-Oct.-2018 10:08 am","10-Oct.-2018 10:08 am",""
"Diapering","Pee & Poo","10-Oct.-2018 9:47 am","10-Oct.-2018 9:47 am",""
"Health","Medication","10-Oct.-2018 9:45 am","10-Oct.-2018 9:45 am","Panadol "
"Feeding","Right Breast","10-Oct.-2018 9:29 am","10-Oct.-2018 9:36 am",""
"Sleep","","10-Oct.-2018 1:39 am","10-Oct.-2018 9:17 am",""
"Feeding","Left Breast","10-Oct.-2018 12:47 am","10-Oct.-2018 12:56 am",""
"Sleep","","09-Oct.-2018 11:55 pm","10-Oct.-2018 12:41 am",""
"Diapering","Pee","09-Oct.-2018 11:40 pm","09-Oct.-2018 11:40 pm",""
"Feeding","Right Breast","09-Oct.-2018 10:51 pm","09-Oct.-2018 11:02 pm",""
"Feeding","Left Breast","09-Oct.-2018 10:31 pm","09-Oct.-2018 10:39 pm",""
"Health","Vaccination","09-Oct.-2018 10:21 pm","09-Oct.-2018 10:21 pm","Panadol "
"Diapering","Pee","09-Oct.-2018 9:30 pm","09-Oct.-2018 9:30 pm",""
"Diapering","Poo","09-Oct.-2018 8:26 pm","09-Oct.-2018 8:26 pm",""
"Feeding","Meal","09-Oct.-2018 8:18 pm","09-Oct.-2018 8:18 pm",""
"Sleep","","09-Oct.-2018 7:42 pm","09-Oct.-2018 8:25 pm",""
"Feeding","Right Breast","09-Oct.-2018 7:30 pm","09-Oct.-2018 7:37 pm",""
"Diapering","Pee","09-Oct.-2018 6:17 pm","09-Oct.-2018 6:17 pm",""
"Sleep","","09-Oct.-2018 5:10 pm","09-Oct.-2018 5:40 pm",""
"Diapering","Pee","09-Oct.-2018 4:21 pm","09-Oct.-2018 4:21 pm","try2poo"
"Feeding","Meal","09-Oct.-2018 4:00 pm","09-Oct.-2018 4:00 pm","banana peach mango "
"Diapering","Pee","09-Oct.-2018 3:30 pm","09-Oct.-2018 3:30 pm",""
"Feeding","Left Breast","09-Oct.-2018 3:19 pm","09-Oct.-2018 3:23 pm",""
"Sleep","","09-Oct.-2018 2:02 pm","09-Oct.-2018 3:04 pm",""
"Feeding","Right Breast","09-Oct.-2018 1:48 pm","09-Oct.-2018 2:01 pm",""
"Sleep","","09-Oct.-2018 12:42 pm","09-Oct.-2018 1:43 pm",""
"Feeding","Left Breast","09-Oct.-2018 12:27 pm","09-Oct.-2018 12:41 pm",""
"Diapering","Pee","09-Oct.-2018 11:46 am","09-Oct.-2018 11:46 am",""
"Feeding","Meal","09-Oct.-2018 11:20 am","09-Oct.-2018 11:20 am","banana ceral"
"Health","Medication","09-Oct.-2018 10:55 am","09-Oct.-2018 10:55 am","Neuofen vomited 5 min later..."
"Diapering","Pee","09-Oct.-2018 10:50 am","09-Oct.-2018 10:50 am",""
"Feeding","Right Breast","09-Oct.-2018 10:17 am","09-Oct.-2018 10:25 am",""
"Sleep","","09-Oct.-2018 8:03 am","09-Oct.-2018 10:15 am",""
"Feeding","Left Breast","09-Oct.-2018 7:43 am","09-Oct.-2018 7:52 am",""
"Sleep","","09-Oct.-2018 12:10 am","09-Oct.-2018 7:40 am",""
"Diapering","Pee","08-Oct.-2018 11:40 pm","08-Oct.-2018 11:40 pm",""
"Health","Temperature","08-Oct.-2018 11:01 pm","08-Oct.-2018 11:01 pm","38.1℃"
"Feeding","Right Breast","08-Oct.-2018 10:36 pm","08-Oct.-2018 10:45 pm",""
"Sleep","","08-Oct.-2018 9:50 pm","08-Oct.-2018 10:02 pm",""
"Health","Temperature","08-Oct.-2018 9:23 pm","08-Oct.-2018 9:23 pm","37.8℃"
"Diapering","Pee","08-Oct.-2018 9:05 pm","08-Oct.-2018 9:05 pm",""
"Health","Medication","08-Oct.-2018 9:00 pm","08-Oct.-2018 9:00 pm","Panadol "
"Health","Temperature","08-Oct.-2018 8:55 pm","08-Oct.-2018 8:55 pm","38.4℃"
"Feeding","Meal","08-Oct.-2018 8:30 pm","08-Oct.-2018 8:30 pm",""
"Health","Temperature","08-Oct.-2018 8:26 pm","08-Oct.-2018 8:26 pm","38.6℃"
"Feeding","Left Breast","08-Oct.-2018 7:44 pm","08-Oct.-2018 7:57 pm",""
"Diapering","Pee","08-Oct.-2018 6:00 pm","08-Oct.-2018 6:00 pm",""
"Feeding","Right Breast","08-Oct.-2018 5:44 pm","08-Oct.-2018 5:49 pm",""
"Sleep","","08-Oct.-2018 3:50 pm","08-Oct.-2018 4:35 pm",""
"Feeding","Left Breast","08-Oct.-2018 3:42 pm","08-Oct.-2018 3:49 pm",""
"Feeding","Meal","08-Oct.-2018 2:29 pm","08-Oct.-2018 2:29 pm","banana advocado "
"Feeding","Right Breast","08-Oct.-2018 1:19 pm","08-Oct.-2018 1:31 pm",""
"Diapering","Poo","08-Oct.-2018 12:00 pm","08-Oct.-2018 12:00 pm",""
"Health","Temperature","08-Oct.-2018 12:00 pm","08-Oct.-2018 12:00 pm","37.2℃"
"Feeding","Meal","08-Oct.-2018 11:28 am","08-Oct.-2018 11:28 am","banana apricot porridge "
"Feeding","Left Breast","08-Oct.-2018 10:53 am","08-Oct.-2018 10:55 am",""
"Feeding","Left Breast","08-Oct.-2018 10:43 am","08-Oct.-2018 10:48 am",""
"Diapering","Pee","08-Oct.-2018 10:00 am","08-Oct.-2018 10:00 am",""
"Sleep","","08-Oct.-2018 8:15 am","08-Oct.-2018 10:40 am",""
"Feeding","Right Breast","08-Oct.-2018 8:14 am","08-Oct.-2018 8:25 am",""
"Diapering","Pee","08-Oct.-2018 8:12 am","08-Oct.-2018 8:12 am",""
"Sleep","","08-Oct.-2018 5:11 am","08-Oct.-2018 8:12 am",""
"Feeding","Left Breast","08-Oct.-2018 5:03 am","08-Oct.-2018 5:10 am",""
"Sleep","","07-Oct.-2018 11:18 pm","08-Oct.-2018 5:00 am",""
"Feeding","Right Breast","07-Oct.-2018 11:05 pm","07-Oct.-2018 11:18 pm",""
"Feeding","Left Breast","07-Oct.-2018 10:14 pm","07-Oct.-2018 10:20 pm",""
"Diapering","Pee","07-Oct.-2018 10:10 pm","07-Oct.-2018 10:10 pm",""
"Feeding","Meal","07-Oct.-2018 8:00 pm","07-Oct.-2018 8:00 pm",""
"Diapering","Pee & Poo","07-Oct.-2018 7:45 pm","07-Oct.-2018 7:45 pm",""
"Feeding","Right Breast","07-Oct.-2018 7:31 pm","07-Oct.-2018 7:38 pm",""
"Sleep","","07-Oct.-2018 6:32 pm","07-Oct.-2018 7:27 pm",""
"Feeding","Left Breast","07-Oct.-2018 6:22 pm","07-Oct.-2018 6:32 pm",""
"Diapering","Pee","07-Oct.-2018 6:15 pm","07-Oct.-2018 6:15 pm",""
"Diapering","Pee","07-Oct.-2018 3:30 pm","07-Oct.-2018 3:30 pm",""
"Sleep","","07-Oct.-2018 2:29 pm","07-Oct.-2018 3:21 pm",""
"Feeding","Right Breast","07-Oct.-2018 2:18 pm","07-Oct.-2018 2:28 pm",""
"Feeding","Right Breast","07-Oct.-2018 1:34 pm","07-Oct.-2018 1:37 pm",""
"Diapering","Pee & Poo","07-Oct.-2018 1:25 pm","07-Oct.-2018 1:25 pm",""
"Feeding","Left Breast","07-Oct.-2018 12:35 pm","07-Oct.-2018 12:48 pm",""
"Diapering","Poo","07-Oct.-2018 11:50 am","07-Oct.-2018 11:50 am",""
"Feeding","Meal","07-Oct.-2018 11:10 am","07-Oct.-2018 11:10 am",""
"Diapering","Pee & Poo","07-Oct.-2018 11:00 am","07-Oct.-2018 11:00 am",""
"Diapering","Pee","07-Oct.-2018 10:44 am","07-Oct.-2018 10:44 am","sml poop"
"Feeding","Right Breast","07-Oct.-2018 10:22 am","07-Oct.-2018 10:24 am",""
"Feeding","Right Breast","07-Oct.-2018 10:15 am","07-Oct.-2018 10:21 am",""
"Sleep","","07-Oct.-2018 7:45 am","07-Oct.-2018 10:04 am",""
"Feeding","Left Breast","07-Oct.-2018 7:33 am","07-Oct.-2018 7:45 am",""
"Sleep","","07-Oct.-2018 4:30 am","07-Oct.-2018 7:30 am",""
"Feeding","Right Breast","07-Oct.-2018 4:21 am","07-Oct.-2018 4:29 am",""
"Sleep","","06-Oct.-2018 11:05 pm","07-Oct.-2018 4:18 am",""
"Feeding","Left Breast","06-Oct.-2018 10:44 pm","06-Oct.-2018 10:53 pm",""
"Diapering","Pee","06-Oct.-2018 10:41 pm","06-Oct.-2018 10:41 pm",""
"Diapering","Pee","06-Oct.-2018 10:00 pm","06-Oct.-2018 10:00 pm",""
"Feeding","Meal","06-Oct.-2018 9:05 pm","06-Oct.-2018 9:05 pm",""
"Sleep","","06-Oct.-2018 7:55 pm","06-Oct.-2018 8:50 pm",""
"Feeding","Right Breast","06-Oct.-2018 7:46 pm","06-Oct.-2018 7:55 pm",""
"Feeding","Left Breast","06-Oct.-2018 5:57 pm","06-Oct.-2018 6:03 pm",""
"Diapering","Pee","06-Oct.-2018 5:56 pm","06-Oct.-2018 5:56 pm",""
"Sleep","","06-Oct.-2018 3:40 pm","06-Oct.-2018 5:09 pm",""
"Feeding","Right Breast","06-Oct.-2018 3:29 pm","06-Oct.-2018 3:39 pm",""
"Diapering","Pee","06-Oct.-2018 3:00 pm","06-Oct.-2018 3:00 pm",""
"Feeding","Left Breast","06-Oct.-2018 2:58 pm","06-Oct.-2018 3:06 pm",""
"Feeding","Right Breast","06-Oct.-2018 2:04 pm","06-Oct.-2018 2:14 pm",""
"Feeding","Meal","06-Oct.-2018 1:05 pm","06-Oct.-2018 1:05 pm","advocado "
"Diapering","Pee & Poo","06-Oct.-2018 12:43 pm","06-Oct.-2018 12:43 pm",""
"Feeding","Left Breast","06-Oct.-2018 12:04 pm","06-Oct.-2018 12:09 pm",""
"Sleep","","06-Oct.-2018 10:31 am","06-Oct.-2018 11:15 am",""
"Diapering","Pee","06-Oct.-2018 10:10 am","06-Oct.-2018 10:10 am",""
"Feeding","Meal","06-Oct.-2018 9:10 am","06-Oct.-2018 9:10 am","porridge "
"Feeding","Right Breast","06-Oct.-2018 8:33 am","06-Oct.-2018 8:43 am",""
"Sleep","","06-Oct.-2018 2:40 am","06-Oct.-2018 8:25 am",""
"Feeding","Left Breast","06-Oct.-2018 2:29 am","06-Oct.-2018 2:40 am",""
"Sleep","","05-Oct.-2018 11:32 pm","06-Oct.-2018 2:27 am",""
"Feeding","Right Breast","05-Oct.-2018 11:24 pm","05-Oct.-2018 11:31 pm",""
"Diapering","Pee","05-Oct.-2018 11:24 pm","05-Oct.-2018 11:24 pm",""
"Feeding","Left Breast","05-Oct.-2018 10:28 pm","05-Oct.-2018 10:35 pm",""
"Feeding","Right Breast","05-Oct.-2018 10:17 pm","05-Oct.-2018 10:27 pm",""
"Leisure","Bath time","05-Oct.-2018 9:20 pm","05-Oct.-2018 9:45 pm",""
"Diapering","Pee","05-Oct.-2018 9:15 pm","05-Oct.-2018 9:15 pm",""
"Feeding","Meal","05-Oct.-2018 8:43 pm","05-Oct.-2018 8:43 pm","veg risotto "
"Sleep","","05-Oct.-2018 7:45 pm","05-Oct.-2018 8:30 pm",""
"Feeding","Left Breast","05-Oct.-2018 7:35 pm","05-Oct.-2018 7:44 pm",""
"Diapering","Pee & Poo","05-Oct.-2018 6:00 pm","05-Oct.-2018 6:00 pm",""
"Sleep","","05-Oct.-2018 4:30 pm","05-Oct.-2018 5:07 pm",""
"Feeding","Right Breast","05-Oct.-2018 4:17 pm","05-Oct.-2018 4:30 pm",""
"Diapering","Pee","05-Oct.-2018 4:15 pm","05-Oct.-2018 4:15 pm",""
"Diapering","Pee","05-Oct.-2018 2:40 pm","05-Oct.-2018 2:40 pm",""
"Sleep","","05-Oct.-2018 1:19 pm","05-Oct.-2018 2:37 pm",""
"Feeding","Left Breast","05-Oct.-2018 12:18 pm","05-Oct.-2018 12:23 pm",""
"Sleep","","05-Oct.-2018 11:12 am","05-Oct.-2018 11:24 am",""
"Diapering","Pee & Poo","05-Oct.-2018 10:15 am","05-Oct.-2018 10:15 am",""
"Feeding","Meal","05-Oct.-2018 10:00 am","05-Oct.-2018 10:00 am","banana and apricot cereal"
"Diapering","Pee","05-Oct.-2018 9:30 am","05-Oct.-2018 9:30 am",""
"Sleep","","05-Oct.-2018 9:01 am","05-Oct.-2018 9:20 am",""
"Feeding","Right Breast","05-Oct.-2018 8:44 am","05-Oct.-2018 9:00 am",""
"Sleep","","05-Oct.-2018 6:16 am","05-Oct.-2018 8:43 am",""
"Feeding","Right Breast","05-Oct.-2018 6:03 am","05-Oct.-2018 6:15 am",""
"Sleep","","05-Oct.-2018 3:36 am","05-Oct.-2018 5:59 am",""
"Feeding","Left Breast","05-Oct.-2018 3:28 am","05-Oct.-2018 3:35 am",""
"Sleep","","04-Oct.-2018 10:49 pm","05-Oct.-2018 3:25 am",""
"Feeding","Right Breast","04-Oct.-2018 10:39 pm","04-Oct.-2018 10:48 pm",""
"Diapering","Poo","04-Oct.-2018 9:55 pm","04-Oct.-2018 9:55 pm",""
"Diapering","Pee","04-Oct.-2018 9:25 pm","04-Oct.-2018 9:25 pm",""
"Feeding","Meal","04-Oct.-2018 8:48 pm","04-Oct.-2018 8:48 pm",""
"Feeding","Left Breast","04-Oct.-2018 8:16 pm","04-Oct.-2018 8:22 pm",""
"Sleep","","04-Oct.-2018 7:13 pm","04-Oct.-2018 8:12 pm",""
"Feeding","Right Breast","04-Oct.-2018 7:04 pm","04-Oct.-2018 7:13 pm",""
"Diapering","Pee","04-Oct.-2018 7:03 pm","04-Oct.-2018 7:03 pm",""
"Feeding","Left Breast","04-Oct.-2018 4:30 pm","04-Oct.-2018 4:42 pm",""
"Diapering","Pee & Poo","04-Oct.-2018 3:55 pm","04-Oct.-2018 3:55 pm",""
"Feeding","Meal","04-Oct.-2018 2:45 pm","04-Oct.-2018 2:45 pm","broccoli cauliflower cheese"
